experiment_id,draw_id,pathway,source_database,perturbation_type,perturbation_strength,perturbation_seed,method,gene_count,truth_fallback_used,truth_count,average_precision,recall_at_3,ndcg_at_3,chance_recall_at_3,chance_ndcg_at_3,recall_at_5,ndcg_at_5,chance_recall_at_5,chance_ndcg_at_5,recall_at_10,ndcg_at_10,chance_recall_at_10,chance_ndcg_at_10,chance_average_precision
d02_p04_cell_subset_a050,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,cell_subset,0.5,20663903,genept_scpa,35,False,6,0.2090122454705788,0.16666666666666666,0.2960819109658652,0.08571428571428572,0.17142857142857143,0.16666666666666666,0.21398626473452756,0.14285714285714285,0.1714285714285714,0.16666666666666666,0.19092086617893467,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_cell_subset_a100,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,cell_subset,1.0,20663903,vanilla_scpa,35,False,6,0.11778142342819946,0.0,0.0,0.08571428571428572,0.17142857142857143,0.0,0.0,0.14285714285714285,0.1714285714285714,0.0,0.0,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_cell_subset_a100,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,cell_subset,1.0,20663903,genept_scpa,35,False,6,0.3335470085470085,0.0,0.0,0.08571428571428572,0.17142857142857143,0.16666666666666666,0.13120507751234178,0.14285714285714285,0.1714285714285714,0.5,0.32031218075194173,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_mean_shift_a050,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,mean_shift,0.5,20662903,vanilla_scpa,35,False,6,0.41894275315327945,0.3333333333333333,0.7039180890341347,0.08571428571428572,0.17142857142857143,0.3333333333333333,0.5087403079104241,0.14285714285714285,0.1714285714285714,0.3333333333333333,0.4539036202482202,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_mean_shift_a050,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,mean_shift,0.5,20662903,genept_scpa,35,False,6,1.0,0.5,1.0,0.08571428571428572,0.17142857142857143,0.8333333333333334,1.0,0.14285714285714285,0.1714285714285714,1.0,1.0,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_mean_shift_a100,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,mean_shift,1.0,20662903,vanilla_scpa,35,False,6,0.807081807081807,0.5,1.0,0.08571428571428572,0.17142857142857143,0.5,0.7227265726449519,0.14285714285714285,0.1714285714285714,0.8333333333333334,0.8534811121179371,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_mean_shift_a100,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,mean_shift,1.0,20662903,genept_scpa,35,False,6,0.39616420668314073,0.3333333333333333,0.7039180890341347,0.08571428571428572,0.17142857142857143,0.3333333333333333,0.5087403079104241,0.14285714285714285,0.1714285714285714,0.3333333333333333,0.4539036202482202,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_mixed_direction_a050,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,mixed_direction,0.5,20664903,vanilla_scpa,35,True,6,0.20545893771700222,0.0,0.0,0.08571428571428572,0.17142857142857143,0.0,0.0,0.14285714285714285,0.1714285714285714,0.5,0.2794315884911374,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_mixed_direction_a050,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,mixed_direction,0.5,20664903,genept_scpa,35,True,6,0.4655703660774655,0.3333333333333333,0.7653606369886217,0.08571428571428572,0.17142857142857143,0.3333333333333333,0.5531464700081437,0.14285714285714285,0.1714285714285714,0.3333333333333333,0.4935232796777481,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_mixed_direction_a100,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,mixed_direction,1.0,20664903,vanilla_scpa,35,True,6,0.7428985507246377,0.5,1.0,0.08571428571428572,0.17142857142857143,0.6666666666666666,0.8687949224876582,0.14285714285714285,0.1714285714285714,0.6666666666666666,0.7751482523375255,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_mixed_direction_a100,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,mixed_direction,1.0,20664903,genept_scpa,35,True,6,0.5247023809523809,0.3333333333333333,0.7653606369886217,0.08571428571428572,0.17142857142857143,0.3333333333333333,0.5531464700081437,0.14285714285714285,0.1714285714285714,0.5,0.5809949937791563,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_null_a000,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,null,0.0,20661903,vanilla_scpa,35,False,6,0.15688060812300164,0.0,0.0,0.08571428571428572,0.17142857142857143,0.0,0.0,0.14285714285714285,0.1714285714285714,0.0,0.0,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p04_null_a000,2,KEGG_GLUTATHIONE_METABOLISM,KEGG,null,0.0,20661903,genept_scpa,35,False,6,0.4003688197767145,0.3333333333333333,0.7039180890341347,0.08571428571428572,0.17142857142857143,0.3333333333333333,0.5087403079104241,0.14285714285714285,0.1714285714285714,0.3333333333333333,0.4539036202482202,0.2857142857142857,0.2356957751281037,0.24811484130377223
d02_p05_cell_subset_a050,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,cell_subset,0.5,20763903,vanilla_scpa,18,True,3,0.2638888888888889,0.3333333333333333,0.2960819109658652,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2960819109658652,0.2777777777777778,0.23060818983965004,0.3333333333333333,0.2960819109658652,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_cell_subset_a050,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,cell_subset,0.5,20763903,genept_scpa,18,True,3,0.2507936507936508,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2777777777777778,0.23060818983965004,1.0,0.4592386704062355,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_cell_subset_a100,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,cell_subset,1.0,20763903,vanilla_scpa,18,True,3,0.2791666666666667,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.38364913903790027,0.2777777777777778,0.23060818983965004,0.6666666666666666,0.38364913903790027,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_cell_subset_a100,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,cell_subset,1.0,20763903,genept_scpa,18,True,3,0.2248931623931624,0.3333333333333333,0.23463936301137822,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.23463936301137822,0.2777777777777778,0.23060818983965004,0.3333333333333333,0.23463936301137822,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_mean_shift_a050,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,mean_shift,0.5,20762903,vanilla_scpa,18,True,3,0.4797979797979797,0.6666666666666666,0.5307212739772434,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5307212739772434,0.2777777777777778,0.23060818983965004,0.6666666666666666,0.5307212739772434,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_mean_shift_a050,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,mean_shift,0.5,20762903,genept_scpa,18,True,3,0.1946127946127946,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2777777777777778,0.23060818983965004,0.6666666666666666,0.2769189462922768,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_mean_shift_a100,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,mean_shift,1.0,20762903,vanilla_scpa,18,True,3,0.7575757575757575,0.6666666666666666,0.7653606369886217,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.7653606369886217,0.2777777777777778,0.23060818983965004,0.6666666666666666,0.7653606369886217,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_mean_shift_a100,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,mean_shift,1.0,20762903,genept_scpa,18,True,3,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.2777777777777778,0.23060818983965004,1.0,1.0,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_mixed_direction_a050,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,mixed_direction,0.5,20764903,vanilla_scpa,18,True,3,0.8095238095238094,0.6666666666666666,0.7653606369886217,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.7653606369886217,0.2777777777777778,0.23060818983965004,1.0,0.9217868789962071,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_mixed_direction_a050,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,mixed_direction,0.5,20764903,genept_scpa,18,True,3,0.7291666666666666,0.6666666666666666,0.7653606369886217,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.7653606369886217,0.2777777777777778,0.23060818983965004,0.6666666666666666,0.7653606369886217,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_mixed_direction_a100,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,mixed_direction,1.0,20764903,vanilla_scpa,18,True,3,0.6984126984126983,0.6666666666666666,0.7039180890341347,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.7039180890341347,0.2777777777777778,0.23060818983965004,1.0,0.86034433104172,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_mixed_direction_a100,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,mixed_direction,1.0,20764903,genept_scpa,18,True,3,0.9166666666666666,0.6666666666666666,0.7653606369886217,0.16666666666666666,0.16666666666666666,1.0,0.9674679834891693,0.2777777777777778,0.23060818983965004,1.0,0.9674679834891693,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_null_a000,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,null,0.0,20761903,vanilla_scpa,18,True,3,0.2896825396825397,0.3333333333333333,0.23463936301137822,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.23463936301137822,0.2777777777777778,0.23060818983965004,0.6666666666666666,0.39106560501896365,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p05_null_a000,2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,null,0.0,20761903,genept_scpa,18,True,3,0.2896825396825397,0.3333333333333333,0.23463936301137822,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.23463936301137822,0.2777777777777778,0.23060818983965004,0.6666666666666666,0.39106560501896365,0.5555555555555556,0.3553659562978162,0.2889758861860938
d02_p06_cell_subset_a050,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,cell_subset,0.5,20863903,vanilla_scpa,20,False,3,0.5916666666666667,0.3333333333333333,0.46927872602275644,0.15,0.15,0.6666666666666666,0.6508205185601091,0.25,0.20754737085568503,1.0,0.7988614740430418,0.5,0.3198293606680346,0.26621466887221734
d02_p06_cell_subset_a050,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,cell_subset,0.5,20863903,genept_scpa,20,False,3,0.4785714285714285,0.3333333333333333,0.46927872602275644,0.15,0.15,0.3333333333333333,0.46927872602275644,0.25,0.20754737085568503,0.6666666666666666,0.6257049680303419,0.5,0.3198293606680346,0.26621466887221734
d02_p06_cell_subset_a100,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,cell_subset,1.0,20863903,vanilla_scpa,20,False,3,0.5916666666666667,0.3333333333333333,0.46927872602275644,0.15,0.15,0.6666666666666666,0.6508205185601091,0.25,0.20754737085568503,1.0,0.7988614740430418,0.5,0.3198293606680346,0.26621466887221734
d02_p06_cell_subset_a100,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,cell_subset,1.0,20863903,genept_scpa,20,False,3,0.46623093681917216,0.3333333333333333,0.46927872602275644,0.15,0.15,0.3333333333333333,0.46927872602275644,0.25,0.20754737085568503,0.6666666666666666,0.6105456988825855,0.5,0.3198293606680346,0.26621466887221734
d02_p06_mean_shift_a050,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,mean_shift,0.5,20862903,vanilla_scpa,20,False,3,0.19657097288676237,0.0,0.0,0.15,0.15,0.3333333333333333,0.20210734650054757,0.25,0.20754737085568503,0.3333333333333333,0.20210734650054757,0.5,0.3198293606680346,0.26621466887221734
d02_p06_mean_shift_a050,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,mean_shift,0.5,20862903,genept_scpa,20,False,3,0.7916666666666666,0.6666666666666666,0.7653606369886217,0.15,0.15,0.6666666666666666,0.7653606369886217,0.25,0.20754737085568503,1.0,0.9134015924715543,0.5,0.3198293606680346,0.26621466887221734
d02_p06_mean_shift_a100,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,mean_shift,1.0,20862903,vanilla_scpa,20,False,3,0.40277777777777773,0.3333333333333333,0.23463936301137822,0.15,0.15,0.6666666666666666,0.4367467095119258,0.25,0.20754737085568503,1.0,0.5847876649948583,0.5,0.3198293606680346,0.26621466887221734
d02_p06_mean_shift_a100,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,mean_shift,1.0,20862903,genept_scpa,20,False,3,0.4909090909090909,0.3333333333333333,0.46927872602275644,0.15,0.15,0.3333333333333333,0.46927872602275644,0.25,0.20754737085568503,0.6666666666666666,0.6049306994552042,0.5,0.3198293606680346,0.26621466887221734
d02_p06_mixed_direction_a050,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,mixed_direction,0.5,20864903,vanilla_scpa,20,False,3,0.5166666666666666,0.3333333333333333,0.46927872602275644,0.15,0.15,0.6666666666666666,0.6508205185601091,0.25,0.20754737085568503,0.6666666666666666,0.6508205185601091,0.5,0.3198293606680346,0.26621466887221734
d02_p06_mixed_direction_a050,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,mixed_direction,0.5,20864903,genept_scpa,20,False,3,0.41842105263157886,0.3333333333333333,0.46927872602275644,0.15,0.15,0.3333333333333333,0.46927872602275644,0.25,0.20754737085568503,0.3333333333333333,0.46927872602275644,0.5,0.3198293606680346,0.26621466887221734
d02_p06_mixed_direction_a100,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,mixed_direction,1.0,20864903,vanilla_scpa,20,False,3,0.7435897435897436,0.6666666666666666,0.7653606369886217,0.15,0.15,0.6666666666666666,0.7653606369886217,0.25,0.20754737085568503,0.6666666666666666,0.7653606369886217,0.5,0.3198293606680346,0.26621466887221734
d02_p06_mixed_direction_a100,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,mixed_direction,1.0,20864903,genept_scpa,20,False,3,0.44999999999999996,0.3333333333333333,0.46927872602275644,0.15,0.15,0.3333333333333333,0.46927872602275644,0.25,0.20754737085568503,0.6666666666666666,0.6049306994552042,0.5,0.3198293606680346,0.26621466887221734
d02_p06_null_a000,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,null,0.0,20861903,vanilla_scpa,20,False,3,0.456043956043956,0.3333333333333333,0.46927872602275644,0.15,0.15,0.3333333333333333,0.46927872602275644,0.25,0.20754737085568503,0.3333333333333333,0.46927872602275644,0.5,0.3198293606680346,0.26621466887221734
d02_p06_null_a000,2,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,KEGG,null,0.0,20861903,genept_scpa,20,False,3,0.44152046783625737,0.3333333333333333,0.46927872602275644,0.15,0.15,0.3333333333333333,0.46927872602275644,0.25,0.20754737085568503,0.3333333333333333,0.46927872602275644,0.5,0.3198293606680346,0.26621466887221734
d02_p07_cell_subset_a050,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,cell_subset,0.5,20963903,vanilla_scpa,58,False,9,0.1914795636387691,0.0,0.0,0.05172413793103448,0.15517241379310345,0.1111111111111111,0.14606834984270645,0.08620689655172414,0.15517241379310345,0.1111111111111111,0.10122860821230018,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_cell_subset_a050,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,cell_subset,0.5,20963903,genept_scpa,58,False,9,0.24301781389500687,0.0,0.0,0.05172413793103448,0.15517241379310345,0.0,0.0,0.08620689655172414,0.15517241379310345,0.1111111111111111,0.07834851647149511,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_cell_subset_a100,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,cell_subset,1.0,20963903,vanilla_scpa,58,False,9,0.15008405175071843,0.0,0.0,0.05172413793103448,0.15517241379310345,0.0,0.0,0.08620689655172414,0.15517241379310345,0.0,0.0,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_cell_subset_a100,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,cell_subset,1.0,20963903,genept_scpa,58,False,9,0.20817068467930536,0.0,0.0,0.05172413793103448,0.15517241379310345,0.0,0.0,0.08620689655172414,0.15517241379310345,0.1111111111111111,0.07834851647149511,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_mean_shift_a050,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,mean_shift,0.5,20962903,vanilla_scpa,58,False,9,0.3835016835016835,0.1111111111111111,0.23463936301137822,0.05172413793103448,0.15517241379310345,0.2222222222222222,0.30078518014914984,0.08620689655172414,0.15517241379310345,0.4444444444444444,0.36632433461048947,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_mean_shift_a050,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,mean_shift,0.5,20962903,genept_scpa,58,False,9,0.15901019298592237,0.0,0.0,0.05172413793103448,0.15517241379310345,0.0,0.0,0.08620689655172414,0.15517241379310345,0.1111111111111111,0.07414861528507455,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_mean_shift_a100,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,mean_shift,1.0,20962903,vanilla_scpa,58,False,9,0.6158797629385865,0.3333333333333333,1.0,0.05172413793103448,0.15517241379310345,0.4444444444444444,0.8687949224876582,0.08620689655172414,0.15517241379310345,0.5555555555555556,0.670037563822468,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_mean_shift_a100,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,mean_shift,1.0,20962903,genept_scpa,58,False,9,0.7306357050498611,0.3333333333333333,1.0,0.05172413793103448,0.15517241379310345,0.4444444444444444,0.8687949224876582,0.08620689655172414,0.15517241379310345,0.6666666666666666,0.7565748376244514,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_mixed_direction_a050,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,mixed_direction,0.5,20964903,vanilla_scpa,58,False,9,0.4123889578732279,0.2222222222222222,0.5307212739772434,0.05172413793103448,0.15517241379310345,0.3333333333333333,0.5296347172140421,0.08620689655172414,0.15517241379310345,0.4444444444444444,0.43780437421077256,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_mixed_direction_a050,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,mixed_direction,0.5,20964903,genept_scpa,58,False,9,0.21151052819850777,0.1111111111111111,0.23463936301137822,0.05172413793103448,0.15517241379310345,0.1111111111111111,0.16958010263680806,0.08620689655172414,0.15517241379310345,0.2222222222222222,0.1854661756255334,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_mixed_direction_a100,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,mixed_direction,1.0,20964903,vanilla_scpa,58,False,9,0.860672514619883,0.3333333333333333,1.0,0.05172413793103448,0.15517241379310345,0.5555555555555556,1.0,0.08620689655172414,0.15517241379310345,0.7777777777777778,0.8508957228074242,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_mixed_direction_a100,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,mixed_direction,1.0,20964903,genept_scpa,58,False,9,0.236367894168567,0.0,0.0,0.05172413793103448,0.15517241379310345,0.1111111111111111,0.13120507751234178,0.08620689655172414,0.15517241379310345,0.3333333333333333,0.25300146108966737,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_null_a000,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,null,0.0,20961903,vanilla_scpa,58,False,9,0.17032018680261046,0.0,0.0,0.05172413793103448,0.15517241379310345,0.0,0.0,0.08620689655172414,0.15517241379310345,0.1111111111111111,0.07834851647149511,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p07_null_a000,2,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,null,0.0,20961903,genept_scpa,58,False,9,0.3342336644398849,0.1111111111111111,0.46927872602275644,0.05172413793103448,0.15517241379310345,0.1111111111111111,0.3391602052736161,0.08620689655172414,0.15517241379310345,0.3333333333333333,0.387542681171055,0.1724137931034483,0.1657153553149072,0.20921550970762012
d02_p08_cell_subset_a050,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,cell_subset,0.5,21063903,vanilla_scpa,32,True,5,0.22478260869565214,0.2,0.23463936301137822,0.09375,0.15625,0.2,0.16958010263680806,0.15625,0.15625,0.4,0.2765732350040718,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_cell_subset_a050,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,cell_subset,0.5,21063903,genept_scpa,32,True,5,0.11254299405596742,0.0,0.0,0.09375,0.15625,0.0,0.0,0.15625,0.15625,0.0,0.0,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_cell_subset_a100,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,cell_subset,1.0,21063903,vanilla_scpa,32,True,5,0.1323774179037337,0.0,0.0,0.09375,0.15625,0.0,0.0,0.15625,0.15625,0.2,0.10209739512291163,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_cell_subset_a100,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,cell_subset,1.0,21063903,genept_scpa,32,True,5,0.11265745822586756,0.0,0.0,0.09375,0.15625,0.0,0.0,0.15625,0.15625,0.0,0.0,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_mean_shift_a050,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,mean_shift,0.5,21062903,vanilla_scpa,32,True,5,0.39707602339181286,0.2,0.2960819109658652,0.09375,0.15625,0.4,0.36005461457723403,0.15625,0.15625,0.6,0.4808659172767282,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_mean_shift_a050,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,mean_shift,0.5,21062903,genept_scpa,32,True,5,0.5303921568627451,0.4,0.7039180890341347,0.09375,0.15625,0.4,0.5087403079104241,0.15625,0.15625,0.6,0.6295516106099184,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_mean_shift_a100,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,mean_shift,1.0,21062903,vanilla_scpa,32,True,5,0.5581159420289855,0.4,0.7039180890341347,0.09375,0.15625,0.6,0.6548086577531307,0.15625,0.15625,0.6,0.6548086577531307,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_mean_shift_a100,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,mean_shift,1.0,21062903,genept_scpa,32,True,5,1.0,0.6,1.0,0.09375,0.15625,1.0,1.0,0.15625,0.15625,1.0,1.0,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_mixed_direction_a050,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,mixed_direction,0.5,21064903,vanilla_scpa,32,True,5,0.6653439153439152,0.6,1.0,0.09375,0.15625,0.6,0.7227265726449519,0.15625,0.15625,0.6,0.7227265726449519,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_mixed_direction_a050,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,mixed_direction,0.5,21064903,genept_scpa,32,True,5,0.6141123882503192,0.4,0.7653606369886217,0.09375,0.15625,0.6,0.6992148198508501,0.15625,0.15625,0.6,0.6992148198508501,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_mixed_direction_a100,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,mixed_direction,1.0,21064903,vanilla_scpa,32,True,5,0.6733333333333333,0.6,1.0,0.09375,0.15625,0.6,0.7227265726449519,0.15625,0.15625,0.6,0.7227265726449519,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_mixed_direction_a100,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,mixed_direction,1.0,21064903,genept_scpa,32,True,5,0.660919540229885,0.6,1.0,0.09375,0.15625,0.6,0.7227265726449519,0.15625,0.15625,0.6,0.7227265726449519,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_null_a000,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,null,0.0,21061903,vanilla_scpa,32,True,5,0.43929824561403513,0.2,0.2960819109658652,0.09375,0.15625,0.6,0.4912596920895758,0.15625,0.15625,0.6,0.4912596920895758,0.3125,0.24078039340295293,0.2394953329403085
d02_p08_null_a000,2,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,null,0.0,21061903,genept_scpa,32,True,5,0.3491925465838509,0.2,0.2960819109658652,0.09375,0.15625,0.4,0.34519134224686937,0.15625,0.15625,0.6,0.45824474400474136,0.3125,0.24078039340295293,0.2394953329403085
d02_p09_cell_subset_a050,2,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,REACTOME,cell_subset,0.5,21163903,vanilla_scpa,31,False,5,0.29315018315018315,0.2,0.2960819109658652,0.0967741935483871,0.16129032258064516,0.2,0.21398626473452756,0.16129032258064516,0.16129032258064516,0.6,0.4328368532653788,0.3225806451612903,0.24854750286756433,0.24592298395844034
d02_p09_cell_subset_a050,2,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,REACTOME,cell_subset,0.5,21163903,genept_scpa,31,False,5,0.43386243386243384,0.2,0.46927872602275644,0.0967741935483871,0.16129032258064516,0.2,0.3391602052736161,0.16129032258064516,0.16129032258064516,0.6,0.5730249097309823,0.3225806451612903,0.24854750286756433,0.24592298395844034
